action,department,file_name,file_url,listing_url,period_year_guess,period_month_guess,n_pages,parse_status
ocr,HOUSING,minister-of-state-malcolm-noonans-diary-june-2024.pdf,https://assets.gov.ie/static/documents/minister-of-state-malcolm-noonans-diary-june-2024.pdf,https://www.gov.ie/en/department-of-housing-local-government-and-heritage/collections/ministers-diaries/,2024,6,6,scanned_needs_offbox_ocr
ocr,HOUSING,minister-of-state-malcolm-noonans-diary-march-2021.pdf,https://assets.gov.ie/static/documents/minister-of-state-malcolm-noonans-diary-march-2021.pdf,https://www.gov.ie/en/department-of-housing-local-government-and-heritage/collections/ministers-diaries/,2021,3,6,scanned_needs_offbox_ocr
ocr,HOUSING,minister-of-state-malcolm-noonans-diary-march-2022.pdf,https://assets.gov.ie/static/documents/minister-of-state-malcolm-noonans-diary-march-2022.pdf,https://www.gov.ie/en/department-of-housing-local-government-and-heritage/collections/ministers-diaries/,2022,3,5,scanned_needs_offbox_ocr
ocr,HOUSING,minister-of-state-malcolm-noonans-diary-march-2023.pdf,https://assets.gov.ie/static/documents/minister-of-state-malcolm-noonans-diary-march-2023.pdf,https://www.gov.ie/en/department-of-housing-local-government-and-heritage/collections/ministers-diaries/,2023,3,5,scanned_needs_offbox_ocr
ocr,HOUSING,minister-of-state-malcolm-noonans-diary-march-2024.pdf,https://assets.gov.ie/static/documents/minister-of-state-malcolm-noonans-diary-march-2024.pdf,https://www.gov.ie/en/department-of-housing-local-government-and-heritage/collections/ministers-diaries/,2024,3,6,scanned_needs_offbox_ocr
ocr,HOUSING,minister-of-state-malcolm-noonans-diary-may-2021.pdf,https://assets.gov.ie/static/documents/minister-of-state-malcolm-noonans-diary-may-2021.pdf,https://www.gov.ie/en/department-of-housing-local-government-and-heritage/collections/ministers-diaries/,2021,5,8,scanned_needs_offbox_ocr
ocr,HOUSING,minister-of-state-malcolm-noonans-diary-may-2022.pdf,https://assets.gov.ie/static/documents/minister-of-state-malcolm-noonans-diary-may-2022.pdf,https://www.gov.ie/en/department-of-housing-local-government-and-heritage/collections/ministers-diaries/,2022,5,6,scanned_needs_offbox_ocr
ocr,HOUSING,minister-of-state-malcolm-noonans-diary-may-2023.pdf,https://assets.gov.ie/static/documents/minister-of-state-malcolm-noonans-diary-may-2023.pdf,https://www.gov.ie/en/department-of-housing-local-government-and-heritage/collections/ministers-diaries/,2023,5,6,scanned_needs_offbox_ocr
ocr,HOUSING,minister-of-state-malcolm-noonans-diary-may-2024.pdf,https://assets.gov.ie/static/documents/minister-of-state-malcolm-noonans-diary-may-2024.pdf,https://www.gov.ie/en/department-of-housing-local-government-and-heritage/collections/ministers-diaries/,2024,5,6,scanned_needs_offbox_ocr
ocr,HOUSING,minister-of-state-malcolm-noonans-diary-november-2020.pdf,https://assets.gov.ie/static/documents/minister-of-state-malcolm-noonans-diary-november-2020.pdf,https://www.gov.ie/en/department-of-housing-local-government-and-heritage/collections/ministers-diaries/,2020,11,6,scanned_needs_offbox_ocr
ocr,HOUSING,minister-of-state-malcolm-noonans-diary-november-2021.pdf,https://assets.gov.ie/static/documents/minister-of-state-malcolm-noonans-diary-november-2021.pdf,https://www.gov.ie/en/department-of-housing-local-government-and-heritage/collections/ministers-diaries/,2021,11,6,scanned_needs_offbox_ocr
ocr,HOUSING,minister-of-state-malcolm-noonans-diary-november-2022.pdf,https://assets.gov.ie/static/documents/minister-of-state-malcolm-noonans-diary-november-2022.pdf,https://www.gov.ie/en/department-of-housing-local-government-and-heritage/collections/ministers-diaries/,2022,11,5,scanned_needs_offbox_ocr
ocr,HOUSING,minister-of-state-malcolm-noonans-diary-november-2023.pdf,https://assets.gov.ie/static/documents/minister-of-state-malcolm-noonans-diary-november-2023.pdf,https://www.gov.ie/en/department-of-housing-local-government-and-heritage/collections/ministers-diaries/,2023,11,6,scanned_needs_offbox_ocr
ocr,HOUSING,minister-of-state-malcolm-noonans-diary-october-2020.pdf,https://assets.gov.ie/static/documents/minister-of-state-malcolm-noonans-diary-october-2020.pdf,https://www.gov.ie/en/department-of-housing-local-government-and-heritage/collections/ministers-diaries/,2020,10,6,scanned_needs_offbox_ocr
ocr,HOUSING,minister-of-state-malcolm-noonans-diary-october-2021.pdf,https://assets.gov.ie/static/documents/minister-of-state-malcolm-noonans-diary-october-2021.pdf,https://www.gov.ie/en/department-of-housing-local-government-and-heritage/collections/ministers-diaries/,2021,10,6,scanned_needs_offbox_ocr
ocr,HOUSING,minister-of-state-malcolm-noonans-diary-october-2022.pdf,https://assets.gov.ie/static/documents/minister-of-state-malcolm-noonans-diary-october-2022.pdf,https://www.gov.ie/en/department-of-housing-local-government-and-heritage/collections/ministers-diaries/,2022,10,6,scanned_needs_offbox_ocr
ocr,HOUSING,minister-of-state-malcolm-noonans-diary-october-2023.pdf,https://assets.gov.ie/static/documents/minister-of-state-malcolm-noonans-diary-october-2023.pdf,https://www.gov.ie/en/department-of-housing-local-government-and-heritage/collections/ministers-diaries/,2023,10,6,scanned_needs_offbox_ocr
ocr,HOUSING,minister-of-state-malcolm-noonans-diary-september-2020.pdf,https://assets.gov.ie/static/documents/minister-of-state-malcolm-noonans-diary-september-2020.pdf,https://www.gov.ie/en/department-of-housing-local-government-and-heritage/collections/ministers-diaries/,2020,9,8,scanned_needs_offbox_ocr
ocr,HOUSING,minister-of-state-malcolm-noonans-diary-september-2021.pdf,https://assets.gov.ie/static/documents/minister-of-state-malcolm-noonans-diary-september-2021.pdf,https://www.gov.ie/en/department-of-housing-local-government-and-heritage/collections/ministers-diaries/,2021,9,6,scanned_needs_offbox_ocr
ocr,HOUSING,minister-of-state-malcolm-noonans-diary-september-2022.pdf,https://assets.gov.ie/static/documents/minister-of-state-malcolm-noonans-diary-september-2022.pdf,https://www.gov.ie/en/department-of-housing-local-government-and-heritage/collections/ministers-diaries/,2022,9,6,scanned_needs_offbox_ocr
ocr,HOUSING,minister-of-state-malcolm-noonans-diary-september-2023.pdf,https://assets.gov.ie/static/documents/minister-of-state-malcolm-noonans-diary-september-2023.pdf,https://www.gov.ie/en/department-of-housing-local-government-and-heritage/collections/ministers-diaries/,2023,9,6,scanned_needs_offbox_ocr
ocr,JUSTICE,minister-mcentee-diary-january-to-june-2022.pdf,https://assets.gov.ie/static/documents/minister-mcentee-diary-january-to-june-2022.pdf,https://www.gov.ie/en/department-of-justice-home-affairs-and-migration/collections/ministerial-diaries/,2022,1,27,scanned_needs_offbox_ocr
ocr,JUSTICE,minister-mcentee-diary-july-to-december-2024.pdf,https://assets.gov.ie/static/documents/minister-mcentee-diary-july-to-december-2024.pdf,https://www.gov.ie/en/department-of-justice-home-affairs-and-migration/collections/ministerial-diaries/,2024,7,27,scanned_needs_offbox_ocr
ocr,TAOISEACH,taoiseachs-diary-2023_q1.pdf,https://assets.gov.ie/static/documents/taoiseachs-diary-2023_q1.pdf,https://www.gov.ie/en/department-of-the-taoiseach/collections/taoiseachs-diary-2023/,2023,,19,scanned_needs_offbox_ocr
ocr,TAOISEACH,taoiseachs-diary-2023_q2.pdf,https://assets.gov.ie/static/documents/taoiseachs-diary-2023_q2.pdf,https://www.gov.ie/en/department-of-the-taoiseach/collections/taoiseachs-diary-2023/,2023,,17,scanned_needs_offbox_ocr
ocr,TAOISEACH,taoiseachs-diary-2023_q3.pdf,https://assets.gov.ie/static/documents/taoiseachs-diary-2023_q3.pdf,https://www.gov.ie/en/department-of-the-taoiseach/collections/taoiseachs-diary-2023/,2023,,20,scanned_needs_offbox_ocr
ocr,TAOISEACH,taoiseachs-diary-2023_q4.pdf,https://assets.gov.ie/static/documents/taoiseachs-diary-2023_q4.pdf,https://www.gov.ie/en/department-of-the-taoiseach/collections/taoiseachs-diary-2023/,2023,,24,scanned_needs_offbox_ocr
ocr,TAOISEACH,taoiseachs-diary-2024-q1.pdf,https://assets.gov.ie/static/documents/taoiseachs-diary-2024-q1.pdf,https://www.gov.ie/en/department-of-the-taoiseach/collections/taoiseachs-diary-2024/,2024,,25,scanned_needs_offbox_ocr
ocr,TAOISEACH,taoiseachs-diary-2024-q2.pdf,https://assets.gov.ie/static/documents/taoiseachs-diary-2024-q2.pdf,https://www.gov.ie/en/department-of-the-taoiseach/collections/taoiseachs-diary-2024/,2024,,62,scanned_needs_offbox_ocr
ocr,TAOISEACH,taoiseachs-diary-2024-q3.pdf,https://assets.gov.ie/static/documents/taoiseachs-diary-2024-q3.pdf,https://www.gov.ie/en/department-of-the-taoiseach/collections/taoiseachs-diary-2024/,2024,,28,scanned_needs_offbox_ocr
ocr,TAOISEACH,taoiseachs-diary-2024-q4.pdf,https://assets.gov.ie/static/documents/taoiseachs-diary-2024-q4.pdf,https://www.gov.ie/en/department-of-the-taoiseach/collections/taoiseachs-diary-2024/,2024,,17,scanned_needs_offbox_ocr
ocr,TAOISEACH,taoiseachs-diary-quarter-1-2022.pdf,https://assets.gov.ie/static/documents/taoiseachs-diary-quarter-1-2022.pdf,https://www.gov.ie/en/department-of-the-taoiseach/collections/taoiseachs-diary-2022/,2022,,17,scanned_needs_offbox_ocr
ocr,TAOISEACH,taoiseachs-diary-quarter-2-2022.pdf,https://assets.gov.ie/static/documents/taoiseachs-diary-quarter-2-2022.pdf,https://www.gov.ie/en/department-of-the-taoiseach/collections/taoiseachs-diary-2022/,2022,,17,scanned_needs_offbox_ocr
ocr,TAOISEACH,taoiseachs-diary-quarter-3-2022.pdf,https://assets.gov.ie/static/documents/taoiseachs-diary-quarter-3-2022.pdf,https://www.gov.ie/en/department-of-the-taoiseach/collections/taoiseachs-diary-2022/,2022,,18,scanned_needs_offbox_ocr
ocr,TAOISEACH,taoiseachs-diary-quarter-4-2022.pdf,https://assets.gov.ie/static/documents/taoiseachs-diary-quarter-4-2022.pdf,https://www.gov.ie/en/department-of-the-taoiseach/collections/taoiseachs-diary-2022/,2022,,13,scanned_needs_offbox_ocr
ocr,TRANSPORT,minister-ross-diary-2016.pdf,https://assets.gov.ie/static/documents/minister-ross-diary-2016.pdf,https://www.gov.ie/en/department-of-transport/organisation-information/ministers-diaries/,2016,,33,scanned_needs_offbox_ocr
ocr,TRANSPORT,minister-ross-diary-2017.pdf,https://assets.gov.ie/static/documents/minister-ross-diary-2017.pdf,https://www.gov.ie/en/department-of-transport/organisation-information/ministers-diaries/,2017,,52,scanned_needs_offbox_ocr
ocr,TRANSPORT,minister-ross-diary-april-2019.pdf,https://assets.gov.ie/static/documents/minister-ross-diary-april-2019.pdf,https://www.gov.ie/en/department-of-transport/organisation-information/ministers-diaries/,2019,4,4,scanned_needs_offbox_ocr
ocr,TRANSPORT,minister-ross-diary-february-2019.pdf,https://assets.gov.ie/static/documents/minister-ross-diary-february-2019.pdf,https://www.gov.ie/en/department-of-transport/organisation-information/ministers-diaries/,2019,2,5,scanned_needs_offbox_ocr
ocr,TRANSPORT,minister-ross-diary-jan-june-2018.pdf,https://assets.gov.ie/static/documents/minister-ross-diary-jan-june-2018.pdf,https://www.gov.ie/en/department-of-transport/organisation-information/ministers-diaries/,2018,6,26,scanned_needs_offbox_ocr
ocr,TRANSPORT,minister-ross-diary-january-2019.pdf,https://assets.gov.ie/static/documents/minister-ross-diary-january-2019.pdf,https://www.gov.ie/en/department-of-transport/organisation-information/ministers-diaries/,2019,1,5,scanned_needs_offbox_ocr
ocr,TRANSPORT,minister-ross-diary-july-and-august-2018.pdf,https://assets.gov.ie/static/documents/minister-ross-diary-july-and-august-2018.pdf,https://www.gov.ie/en/department-of-transport/organisation-information/ministers-diaries/,2018,7,9,scanned_needs_offbox_ocr
ocr,TRANSPORT,minister-ross-diary-march-2019.pdf,https://assets.gov.ie/static/documents/minister-ross-diary-march-2019.pdf,https://www.gov.ie/en/department-of-transport/organisation-information/ministers-diaries/,2019,3,4,scanned_needs_offbox_ocr
ocr,TRANSPORT,minister-ross-diary-nov-dec-2018.pdf,https://assets.gov.ie/static/documents/minister-ross-diary-nov-dec-2018.pdf,https://www.gov.ie/en/department-of-transport/organisation-information/ministers-diaries/,2018,,9,scanned_needs_offbox_ocr
ocr,TRANSPORT,minister-ross-diary-october-2018.pdf,https://assets.gov.ie/static/documents/minister-ross-diary-october-2018.pdf,https://www.gov.ie/en/department-of-transport/organisation-information/ministers-diaries/,2018,10,5,scanned_needs_offbox_ocr
ocr,TRANSPORT,minister-ross-diary-october-december-2019.pdf,https://assets.gov.ie/static/documents/minister-ross-diary-october-december-2019.pdf,https://www.gov.ie/en/department-of-transport/organisation-information/ministers-diaries/,2019,10,9,scanned_needs_offbox_ocr
ocr,TRANSPORT,minister-ross-diary-september-2018.pdf,https://assets.gov.ie/static/documents/minister-ross-diary-september-2018.pdf,https://www.gov.ie/en/department-of-transport/organisation-information/ministers-diaries/,2018,9,5,scanned_needs_offbox_ocr
parser_fix,DCCS,Minister_McConalogues_Diary_01_January_-_31_March.pdf,https://assets.gov.ie/static/documents/Minister_McConalogues_Diary_01_January_-_31_March.pdf,https://www.gov.ie/en/department-of-culture-communications-and-sport/organisation-information/ministers-diaries/,,1,10,text_layout_unrecognised
parser_fix,DETE,minister-breen-diary-q1-2017.pdf,https://enterprise.gov.ie/en/publications/publication-files/minister-breen-diary-q1-2017.pdf,https://enterprise.gov.ie/en/who-we-are/ministers/ministers-diaries/,2017,,6,text_layout_unrecognised
parser_fix,DETE,minister-breen-diary-q2-2017.pdf,https://enterprise.gov.ie/en/publications/publication-files/minister-breen-diary-q2-2017.pdf,https://enterprise.gov.ie/en/who-we-are/ministers/ministers-diaries/,2017,,7,text_layout_unrecognised
parser_fix,DETE,minister-breen-diary-q3-2016.pdf,https://enterprise.gov.ie/en/publications/publication-files/minister-breen-diary-q3-2016.pdf,https://enterprise.gov.ie/en/who-we-are/ministers/ministers-diaries/,2016,,3,text_layout_unrecognised
parser_fix,DETE,minister-breen-s-diary-q4-2016.pdf,https://enterprise.gov.ie/en/publications/publication-files/minister-breen-s-diary-q4-2016.pdf,https://enterprise.gov.ie/en/who-we-are/ministers/ministers-diaries/,2016,,5,text_layout_unrecognised
parser_fix,DETE,minister-breens-diary-q2-2016.pdf,https://enterprise.gov.ie/en/publications/publication-files/minister-breens-diary-q2-2016.pdf,https://enterprise.gov.ie/en/who-we-are/ministers/ministers-diaries/,2016,,3,text_layout_unrecognised
parser_fix,DETE,minister-breens-diary-q3-2017.pdf,https://enterprise.gov.ie/en/publications/publication-files/minister-breens-diary-q3-2017.pdf,https://enterprise.gov.ie/en/who-we-are/ministers/ministers-diaries/,2017,,6,text_layout_unrecognised
parser_fix,DETE,minister-halligan-diary-q1-2017.pdf,https://enterprise.gov.ie/en/publications/publication-files/minister-halligan-diary-q1-2017.pdf,https://enterprise.gov.ie/en/who-we-are/ministers/ministers-diaries/,2017,,4,text_layout_unrecognised
parser_fix,DETE,minister-halligan-diary-q1-2018.pdf,https://enterprise.gov.ie/en/publications/publication-files/minister-halligan-diary-q1-2018.pdf,https://enterprise.gov.ie/en/who-we-are/ministers/ministers-diaries/,2018,,4,text_layout_unrecognised
parser_fix,DETE,minister-halligan-diary-q2-2017.pdf,https://enterprise.gov.ie/en/publications/publication-files/minister-halligan-diary-q2-2017.pdf,https://enterprise.gov.ie/en/who-we-are/ministers/ministers-diaries/,2017,,3,text_layout_unrecognised
parser_fix,DETE,minister-halligan-diary-q3-2016.pdf,https://enterprise.gov.ie/en/publications/publication-files/minister-halligan-diary-q3-2016.pdf,https://enterprise.gov.ie/en/who-we-are/ministers/ministers-diaries/,2016,,2,text_layout_unrecognised
parser_fix,DETE,minister-halligan-diary-q4-2016.pdf,https://enterprise.gov.ie/en/publications/publication-files/minister-halligan-diary-q4-2016.pdf,https://enterprise.gov.ie/en/who-we-are/ministers/ministers-diaries/,2016,,2,text_layout_unrecognised
parser_fix,DETE,minister-halligan-diary-q4-2017.pdf,https://enterprise.gov.ie/en/publications/publication-files/minister-halligan-diary-q4-2017.pdf,https://enterprise.gov.ie/en/who-we-are/ministers/ministers-diaries/,2017,,2,text_layout_unrecognised
parser_fix,DETE,minister-halligan-s-diary-q3-2017.pdf,https://enterprise.gov.ie/en/publications/publication-files/minister-halligan-s-diary-q3-2017.pdf,https://enterprise.gov.ie/en/who-we-are/ministers/ministers-diaries/,2017,,2,text_layout_unrecognised
parser_fix,DETE,minister-halligans-diary-q2-2016.pdf,https://enterprise.gov.ie/en/publications/publication-files/minister-halligans-diary-q2-2016.pdf,https://enterprise.gov.ie/en/who-we-are/ministers/ministers-diaries/,2016,,1,text_layout_unrecognised
parser_fix,DETE,minister-mitchell-oconnors-diary-q2-2016.pdf,https://enterprise.gov.ie/en/publications/publication-files/minister-mitchell-oconnors-diary-q2-2016.pdf,https://enterprise.gov.ie/en/who-we-are/ministers/ministers-diaries/,2016,,10,text_layout_unrecognised
parser_fix,DPER,Minister_Higgins_Calendar_Thursday_30_January_to_March_31st.pdf,https://assets.gov.ie/static/documents/Minister_Higgins_Calendar_Thursday_30_January_to_March_31st.pdf,https://www.gov.ie/en/department-of-public-expenditure-infrastructure-public-service-reform-and-digitalisation/collections/minister-of-state-higgins-diaries/,,1,7,text_layout_unrecognised
parser_fix,FINANCE,ministers-diary-july-2023-5088ea87-08f5-40ad-bd17-b7d83ec93c88.pdf,https://assets.gov.ie/static/documents/ministers-diary-july-2023-5088ea87-08f5-40ad-bd17-b7d83ec93c88.pdf,https://www.gov.ie/en/department-of-finance/collections/minister-michael-mcgrath-tds-diary/,2023,7,6,text_layout_unrecognised
parser_fix,HEALTH,Ministers_Diary_-_April_23_to_Jan_25.pdf,https://assets.gov.ie/static/documents/Ministers_Diary_-_April_23_to_Jan_25.pdf,https://www.gov.ie/en/department-of-health/collections/department-of-health-ministers-diaries/,,4,184,text_layout_unrecognised
parser_fix,HEALTH,Ministers_Diary_-_Jan_25_to_Aug_25.pdf,https://assets.gov.ie/static/documents/771b9ada/Ministers_Diary_-_Jan_25_to_Aug_25.pdf,https://www.gov.ie/en/department-of-health/collections/department-of-health-ministers-diaries/,,,52,text_layout_unrecognised
parser_fix,HEALTH,ministers-diary-october-2016-march-2018.pdf,https://assets.gov.ie/static/documents/ministers-diary-october-2016-march-2018.pdf,https://www.gov.ie/en/department-of-health/collections/department-of-health-ministers-diaries/,2016,10,75,text_layout_unrecognised
parser_fix,HOUSING,minister-of-state-alan-dillons-diaries.pdf,https://assets.gov.ie/static/documents/minister-of-state-alan-dillons-diaries.pdf,https://www.gov.ie/en/department-of-housing-local-government-and-heritage/collections/ministers-diaries/,,,6,text_layout_unrecognised
parser_fix,TRANSPORT,Minister_OBrien_Diary_Q1_Q2_-_Jan_to_June_2025_.pdf,https://assets.gov.ie/static/documents/Minister_OBrien_Diary_Q1_Q2_-_Jan_to_June_2025_.pdf,https://www.gov.ie/en/department-of-transport/organisation-information/ministers-diaries/,2025,6,18,text_layout_unrecognised
parser_fix,TRANSPORT,minister-ross-diary-july-october-2019.pdf,https://assets.gov.ie/static/documents/minister-ross-diary-july-october-2019.pdf,https://www.gov.ie/en/department-of-transport/organisation-information/ministers-diaries/,2019,7,22,text_layout_unrecognised
parser_fix,TRANSPORT,minister-ross-diary-june-2019.pdf,https://assets.gov.ie/static/documents/minister-ross-diary-june-2019.pdf,https://www.gov.ie/en/department-of-transport/organisation-information/ministers-diaries/,2019,6,1,text_layout_unrecognised
parser_fix,TRANSPORT,minister-ryan-diary-july-2020-b3e0711c-905a-40e8-a603-ea03091288d4.pdf,https://assets.gov.ie/static/documents/minister-ryan-diary-july-2020-b3e0711c-905a-40e8-a603-ea03091288d4.pdf,https://www.gov.ie/en/department-of-transport/organisation-information/ministers-diaries/,2020,7,6,text_layout_unrecognised
